timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1613379463098,11,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-12,text,true,,264,333,12,36,4,0,1
1613379463083,19,Statistics,200,,Thread Group - Statistics 2-12,text,true,,220,323,12,36,6,0,2
1613379464271,5,Ticks,201,,Thread Group - Ticks 1-13,,true,,121,497,13,37,5,0,1
1613379464280,8,Statistics,200,,Thread Group - Statistics 2-13,text,true,,220,323,13,38,3,0,1
1613379464298,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-13,text,true,,264,333,13,39,5,0,2
1613379465481,21,Statistics,200,,Thread Group - Statistics 2-4,text,true,,220,323,14,42,6,0,0
1613379465467,8,Ticks,204,,Thread Group - Ticks 1-14,,true,,102,497,14,40,0,0,3
1613379465475,25,Ticks,204,,Thread Group - Ticks 1-4,,true,,102,494,14,42,0,0,0
1613379465496,21,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-14,text,true,,264,333,14,42,3,0,1
1613379465503,16,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-4,text,true,,258,330,14,42,4,0,0
1613379465482,26,Statistics,200,,Thread Group - Statistics 2-14,text,true,,220,323,14,42,5,0,2
1613379466673,11,Ticks,204,,Thread Group - Ticks 1-15,,true,,102,497,15,44,0,0,6
1613379466682,13,Statistics,200,,Thread Group - Statistics 2-15,text,true,,220,323,15,44,4,0,1
1613379466698,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-15,text,true,,264,333,15,45,4,0,1
1613379467868,4,Ticks,204,,Thread Group - Ticks 1-16,,true,,102,497,16,46,0,0,2
1613379467881,5,Statistics,200,,Thread Group - Statistics 2-16,text,true,,220,323,16,47,4,0,1
1613379467895,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-16,text,true,,264,333,16,48,3,0,1
1613379469068,4,Ticks,204,,Thread Group - Ticks 1-17,,true,,102,497,17,49,0,0,2
1613379469084,5,Statistics,200,,Thread Group - Statistics 2-17,text,true,,220,323,17,50,3,0,1
1613379469102,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,333,17,51,3,0,1
1613379469674,8,Ticks,204,,Thread Group - Ticks 1-5,,true,,102,494,17,51,0,0,0
1613379469702,34,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,258,330,17,51,7,0,0
1613379469680,26,Statistics,200,,Thread Group - Statistics 2-5,text,true,,220,323,17,51,5,0,0
1613379470272,12,Ticks,204,,Thread Group - Ticks 1-18,,true,,102,497,18,53,0,0,3
1613379470295,18,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,264,333,18,54,7,0,3
1613379470284,28,Statistics,200,,Thread Group - Statistics 2-18,text,true,,214,323,18,54,8,0,3
