timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,"trxTimeStamp"
1617171897530,6,Ticks,204,,Thread Group - Ticks 1-17,,true,,102,536,17,49,0,0,1,2021-03-31 08:24:57.529
1617171897652,6,Statistics,200,,Thread Group - Statistics 2-17,text,true,,221,323,17,50,5,0,2,2021-03-31 08:24:57.651
1617171897695,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-17,text,true,,264,333,17,51,3,0,1,2021-03-31 08:24:57.693
1617171898226,5,Ticks,204,,Thread Group - Ticks 1-5,,true,,102,533,17,51,0,0,0,2021-03-31 08:24:43.254
1617171898270,4,Statistics,200,,Thread Group - Statistics 2-5,text,true,,220,323,17,51,3,0,0,2021-03-31 08:24:43.294
1617171898328,5,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-5,text,true,,264,330,17,51,5,0,0,2021-03-31 08:24:43.360
1617171898723,5,Ticks,204,,Thread Group - Ticks 1-18,,true,,102,536,18,52,0,0,1,2021-03-31 08:24:58.721
1617171898851,4,Statistics,200,,Thread Group - Statistics 2-18,text,true,,220,323,18,53,3,0,1,2021-03-31 08:24:58.850
1617171898948,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-18,text,true,,264,333,18,54,4,0,1,2021-03-31 08:24:58.946
1617171899934,5,Ticks,204,,Thread Group - Ticks 1-19,,true,,102,536,19,55,0,0,1,2021-03-31 08:24:59.930
1617171900058,6,Statistics,200,,Thread Group - Statistics 2-19,text,true,,221,323,19,56,5,0,1,2021-03-31 08:25:00.056
1617171900132,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-19,text,true,,264,333,19,57,5,0,1,2021-03-31 08:25:00.129
1617171901119,5,Ticks,204,,Thread Group - Ticks 1-20,,true,,102,536,20,58,0,0,2,2021-03-31 08:25:01.116
1617171901257,5,Statistics,200,,Thread Group - Statistics 2-20,text,true,,220,323,20,59,4,0,1,2021-03-31 08:25:01.255
1617171901334,4,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-20,text,true,,264,333,20,60,3,0,1,2021-03-31 08:25:01.331
1617171902315,6,Ticks,204,,Thread Group - Ticks 1-21,,true,,102,536,21,61,0,0,1,2021-03-31 08:25:02.313
1617171902411,6,Ticks,204,,Thread Group - Ticks 1-6,,true,,102,533,21,61,0,0,0,2021-03-31 08:24:44.439
1617171902462,7,Statistics,200,,Thread Group - Statistics 2-21,text,true,,221,323,21,62,6,0,2,2021-03-31 08:25:02.460
1617171902467,10,Statistics,200,,Thread Group - Statistics 2-6,text,true,,221,323,21,62,8,0,0,2021-03-31 08:24:44.493
1617171902525,6,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-6,text,true,,264,330,20,62,5,0,0,2021-03-31 08:24:44.565
1617171902543,8,Statistics Instruments,200,,Thread Group - Statistics Instruments 3-21,text,true,,264,333,21,63,7,0,1,2021-03-31 08:25:02.540
1617171903512,6,Ticks,204,,Thread Group - Ticks 1-22,,true,,102,536,22,64,0,0,2,2021-03-31 08:25:03.511
1617171903653,4,Statistics,200,,Thread Group - Statistics 2-22,text,true,,221,323,22,65,4,0,1,2021-03-31 08:25:03.652
